"","compID","mean_within_dist","n_pairs","numPred","behaviorSpaceRun","tick"
"190",3,2.01688438439812,28,1,"1",4200
"191",1,1.94398626462911,10,1,"1",4250
"192",2,2.00353136960434,21,1,"1",4250
"193",3,1.73807805552596,28,1,"1",4250
"194",1,1.78083816647352,10,1,"1",4300
"195",2,1.56869220333822,21,1,"1",4300
"196",3,2.14783213357752,28,1,"1",4300
"197",1,1.87752719398739,10,1,"1",4350
"198",2,0.784051946348909,10,1,"1",4350
"199",3,1.95304470110019,28,1,"1",4350
"200",4,0.562156170472226,1,1,"1",4350
"201",1,2.6301920902119,65,1,"1",4400
"202",2,1.78793080926257,28,1,"1",4400
"203",1,2.28927941650377,66,1,"1",4450
"204",2,2.12077620364839,28,1,"1",4450
"205",1,2.24661199601018,10,1,"1",4500
"206",2,2.01100172685213,21,1,"1",4500
"207",3,3.65182055913528,21,1,"1",4500
"208",1,3.28100580046973,106,1,"1",4550
"209",1,2.31560061077445,66,1,"1",4600
"210",2,2.16468756116889,28,1,"1",4600
"211",1,2.4179074956793,66,1,"1",4650
"212",2,1.86224256652224,28,1,"1",4650
"213",1,2.32146209052208,66,1,"1",4700
"214",2,1.62814701942012,28,1,"1",4700
"215",1,2.31345248550251,66,1,"1",4750
"216",2,1.55229399066877,28,1,"1",4750
"217",1,2.95399344952229,38,1,"1",4800
"218",2,1.36972404848209,28,1,"1",4800
"219",1,2.38678814090348,65,1,"1",4850
"220",2,1.31647338016851,28,1,"1",4850
"221",1,2.59987567804536,100,1,"1",4900
"222",1,2.67289390207303,113,1,"1",4950
"223",1,2.68721388863913,115,1,"1",5000
"224",1,2.70707377781219,117,1,"1",5050
"225",1,3.30510928021367,60,1,"1",5100
"226",2,2.5212599606923,10,1,"1",5100
"227",1,3.43182802124664,155,1,"1",5150
"228",1,2.9805280132803,167,1,"1",5200
"229",1,3.10437033957617,163,1,"1",5250
"230",1,2.89093402688096,156,1,"1",5300
"231",1,2.65670004686139,157,1,"1",5350
"232",1,2.78827487403339,150,1,"1",5400
"233",1,2.34778871726619,50,1,"1",5450
"234",2,2.10210981725984,10,1,"1",5450
"235",3,0.9772970479849,1,1,"1",5450
"236",1,2.32142587519895,78,1,"1",5500
"237",2,1.82072460338564,10,1,"1",5500
"238",1,2.83852734378449,133,1,"1",5550
"239",1,2.44043679910325,153,1,"1",5600
"240",1,2.64465352503868,167,1,"1",5650
"241",1,2.34389624070971,170,1,"1",5700
"242",1,2.68924235752433,187,1,"1",5750
"243",1,2.52944856358843,176,1,"1",5800
"244",1,2.60064708043316,183,1,"1",5850
"245",1,2.69190668578315,190,1,"1",5900
"246",1,2.67944083856786,180,1,"1",5950
"247",1,2.58413989389595,167,1,"1",6000
"248",1,1.63344312179421,28,1,"1",6050
"249",2,2.53078813134228,48,1,"1",6050
"250",1,2.7140451206403,158,1,"1",6100
"251",1,2.61346586660586,56,1,"1",6150
